,headline,source,date
272,A Virtual HORSE Competition? B-O-R-I-N-G,The New York Times,2020-04-13T17:13:46+0000
273,‘Will We Die Hungry?’ A Teeming Manila Slum Chafes Under Lockdown,The New York Times,2020-04-15T12:44:41+0000
274,What Do You Say When Someone Loses Their Job?,The New York Times,2020-04-16T19:00:06+0000
275,The Pandemic Work Diary of a Video-Streaming C.E.O.,The New York Times,2020-04-17T18:12:14+0000
276,George Soros’s Foundation Pledges $130 Million in Coronavirus Relief,The New York Times,2020-04-16T17:10:12+0000
277,The Clarity That Comes With Hard Times,The New York Times,2020-04-13T09:00:11+0000
278,"Leilani Jordan, 27, Dies; Disabled, but Helping Shoppers",The New York Times,2020-04-17T17:05:34+0000
279,Inside the Public Hospitals Trying to Save New York,The New York Times,2020-04-15T20:14:45+0000
280,Christian Yelich Is Trying ‘Not to Get Too Rusty’,The New York Times,2020-04-19T07:00:06+0000
281,Worldwide Confirmed Coronavirus Cases Top 2 Million,The New York Times,2020-04-15T04:07:20+0000
282,"Alas, Poor New York: Shakespeare in the Park Is Canceled",The New York Times,2020-04-17T14:00:09+0000
283,"Stuart Cohen, a Cabdriver Thirsty for Knowledge, Dies at 73",The New York Times,2020-04-15T19:50:41+0000
284,Governors Plot Reopening the Economy but Say They Still Lack Tests,The New York Times,2020-04-19T21:49:53+0000
285,Food Workers Say C.D.C. Guidelines Put Them at Greater Risk for Infection,The New York Times,2020-04-13T21:32:19+0000
286,"Britain’s Coronavirus Lockdown Is Extended, and Putin Postpones Military Parade",The New York Times,2020-04-16T04:02:42+0000
287,Italy Coronavirus Map and Case Count,The New York Times,2020-04-16T14:18:25+0000
288,It’s the Worst Possible Time for Trump to Make False Claims of Authority,The New York Times,2020-04-14T16:50:23+0000
289,Lesson From Singapore: Why We May Need to Think Bigger,The New York Times,2020-04-14T09:00:33+0000
290,Italy Coronavirus Map and Case Count,The New York Times,2020-04-16T14:18:25+0000
291,A Privacy Absolutist Isn’t So Sure Anymore,The New York Times,2020-04-17T16:39:07+0000
292,17 Artists Capture a Surreal New York From Their Windows,The New York Times,2020-04-16T09:00:03+0000
293,U.K. Coronavirus Map and Case Count,The New York Times,2020-04-16T15:17:34+0000
294,Coronavirus Briefing: What Happened Today,The New York Times,2020-04-14T23:08:35+0000
295,"How to Get to ‘Sesame Street’? These Days, It’s by Video Conference",The New York Times,2020-04-13T18:34:05+0000
296,Cuomo Insists He Doesn’t Want a Fight With Trump,The New York Times,2020-04-14T11:07:03+0000
297,Cuomo and Trump Spar Over Coronavirus Aid to New York,The New York Times,2020-04-17T11:12:22+0000
298,"Kimarlee Nguyen, Writer Who Explored Cambodian Roots, Dies at 33",The New York Times,2020-04-15T19:20:38+0000
299,"Baghdad, a City Gone Still",The New York Times,2020-04-15T15:53:51+0000
300,"Kimarlee Nguyen, Writer Who Explored Cambodian Roots, Dies at 33",The New York Times,2020-04-15T19:20:38+0000
301,Cuomo Says ‘No Decision’ Yet Made on Keeping N.Y.C. Schools Closed,Reuters,2020-04-11T15:16:26+0000
302,How to Survive the Coronavirus Markets,The New York Times,2020-04-18T09:00:05+0000
303,Travelers Consider Their Risk Tolerance,The New York Times,2020-04-16T09:00:16+0000
304,"Valencia Took Swift Action on Coronavirus, Then Took a Lot of Heat",The New York Times,2020-04-14T22:12:25+0000
305,How Can Landlords Get Relief if Their Tenants Can’t Pay?,The New York Times,2020-04-18T13:00:06+0000
306,Is California a Nation-State?,The New York Times,2020-04-14T12:49:20+0000
307,"Michael Angel Bastiaans, Beloved Indonesian Teacher, Dies at 31",The New York Times,2020-04-15T06:40:03+0000
308,Dialysis Patients Face Close-Up Risk From Coronavirus,The New York Times,2020-04-11T12:32:33+0000
309,"The Meat Business, a Big Contributor to Climate Change, Faces Major Tests",The New York Times,2020-04-17T16:48:12+0000
310,"Disney World Furloughing 43,000 Workers",The New York Times,2020-04-12T19:57:07+0000
311,C.D.C. Releases Early Demographic Snapshot of Worst Coronavirus Cases,The New York Times,2020-04-09T01:03:15+0000
312,Trump’s ‘Opening Our Country Council’ Runs Into Its Own Opening Problems,The New York Times,2020-04-16T00:02:28+0000
313,Sugarcoating and Brutal Honesty: How Leaders Are Handling Coronavirus Crisis,The New York Times,2020-04-17T17:48:24+0000
314,‘God Created the Virus. But Now He Has Lost Control.’,The New York Times,2020-04-17T09:26:36+0000
315,Roasted Chicken Makes Everything Better,The New York Times,2020-04-17T14:57:16+0000
316,PGA Tour Announces Mid-June Return in Texas,The New York Times,2020-04-16T13:26:59+0000
317,Marking Notre-Dame Fire in a Locked-Down Paris,The New York Times,2020-04-15T18:04:12+0000
318,There’s No Place Like Home (Theater),The New York Times,2020-04-16T14:00:08+0000
319,‘I Didn’t Want to Shut My Doors’: Businesses Find Ways to Survive,The New York Times,2020-04-17T13:00:08+0000
320,"When Pet Owners Fall Ill With Coronavirus, What Happens Next?",The New York Times,2020-04-19T15:40:13+0000
321,‘There Will Be Losses’: How a Captain’s Plea Exposed a Rift in the Military,The New York Times,2020-04-12T22:03:10+0000
322,‘I Didn’t Want to Shut My Doors’: Businesses Find Ways to Survive,The New York Times,2020-04-17T13:00:08+0000
323,White House and Democrats Near Deal on Aid for Small Businesses,The New York Times,2020-04-19T19:27:59+0000
324,A Queens Caterer Delivers,The New York Times,2020-04-13T23:53:45+0000
325,When a Gaming Fantasy Is Eerily Close to Reality,The New York Times,2020-04-08T09:00:30+0000
326,Big Business Pledged Gentler Capitalism. It’s Not Happening in a Pandemic.,The New York Times,2020-04-13T09:00:23+0000
327,"European Car Sales Fall the Most in Decades, Signaling Slump",The New York Times,2020-04-17T19:42:23+0000
328,"Relying on Science and Politics, Merkel Offers a Cautious Virus Re-entry Plan",The New York Times,2020-04-15T22:35:31+0000
329,De Blasio Pleads With Trump for Funding to Alleviate Virus Damage,The New York Times,2020-04-19T13:07:16+0000
330,"Relying on Science and Politics, Merkel Offers a Cautious Virus Re-entry Plan",The New York Times,2020-04-15T22:35:31+0000
331,Amazon to Suspend Operations in France Over Coronavirus Dispute,The New York Times,2020-04-15T18:16:05+0000
332,When a Gaming Fantasy Is Eerily Close to Reality,The New York Times,2020-04-08T09:00:30+0000
333,"What the W.H.O. Does, and How U.S. Funding Cuts Could Affect It",The New York Times,2020-04-15T14:56:48+0000
334,Virtual Dating Is the New Normal. Will It Work?,The New York Times,2020-04-18T09:00:14+0000
335,Big Banks Get Ready for Rough Days Ahead,The New York Times,2020-04-15T22:29:18+0000
336,"After Virus Delays, Census Must Scramble to Avoid Undercount",The New York Times,2020-04-18T14:00:45+0000
337,"After Months of Denial, Russia Admits the Virus Is Taking Hold",The New York Times,2020-04-10T17:54:11+0000
338,A Frittata You Can Have for Lunch or Dinner,The New York Times,2020-04-15T16:15:11+0000
339,Everyone Wants an Antibody Test. Everyone on This Private Island Can Get One.,The New York Times,2020-04-14T21:45:54+0000
340,Man Charged in Scheme to Sell 125 Million Nonexistent Masks,The New York Times,2020-04-12T01:38:17+0000
341,"To Beat the Virus, Colombia Tries Separating Men and Women",The New York Times,2020-04-15T23:16:48+0000
342,Michael Che of ‘S.N.L.’ Wants to Pay Rent for 160 N.Y.C. Families,The New York Times,2020-04-16T15:47:49+0000
343,At the Center of a Storm: The Search for a Proven Coronavirus Treatment,The New York Times,2020-04-09T15:03:02+0000
344,At Least 14 N.Y. Nursing Homes Have Had More Than 25 Virus Deaths,The New York Times,2020-04-17T21:45:50+0000
345,Why Am I Having Weird Dreams Lately?,The New York Times,2020-04-13T09:00:11+0000
346,Gretchen Whitmer Isn’t Backing Down,The New York Times,2020-04-18T09:00:22+0000
347,"China’s Economy Shrinks, Ending a Nearly Half-Century of Growth",The New York Times,2020-04-17T02:01:27+0000
348,‘It’s a Time Bomb’: 23 Die as Virus Hits Packed Homeless Shelters,The New York Times,2020-04-13T19:15:58+0000
349,White House Offers Reopening Guidelines as U.S. Deaths Surge,The New York Times,2020-04-16T09:04:24+0000
350,"Testing Is Biggest Obstacle to Reopening States, Experts Say",The New York Times,2020-04-15T09:00:46+0000
351,Hospital Chaplains Try to Keep the Faith During the Coronavirus Pandemic,The New York Times,2020-04-11T09:00:21+0000
352,15 Documentaries That Get Inside an Artist’s Head,The New York Times,2020-04-16T18:01:23+0000
353,"Animals Are Rewilding Our Cities. On YouTube, at Least.",The New York Times,2020-04-15T09:00:03+0000
354,Texas Republicans Have Spectacularly Failed the Coronavirus Test,The New York Times,2020-04-16T23:00:06+0000
355,Bad Wi-Fi: The New Injury Card,The New York Times,2020-04-17T19:59:25+0000
356,"Stanley Chera, Developer and Friend of Trump, Dies at 77",The New York Times,2020-04-17T16:29:40+0000
357,"Tarlach MacNiallais, Who Fought for Gay and Disability Rights, Dies at 57",The New York Times,2020-04-17T20:28:46+0000
358,"John Horton Conway, a ‘Magical Genius’ in Math, Dies at 82",The New York Times,2020-04-15T21:09:58+0000
359,Trump Falsely Claims ‘Ultimate Authority’ to Override States’ Virus Measures,The New York Times,2020-04-14T11:55:26+0000
360,"John Horton Conway, a ‘Magical Genius’ in Math, Dies at 82",The New York Times,2020-04-15T21:09:58+0000
361,"Charlotte Figi, Who Helped Popularize CBD for Medical Use, Dies at 13",The New York Times,2020-04-10T03:03:56+0000
362,"Why New Orleans Pushed Ahead With Mardi Gras, Even as It Planned for Coronavirus",The New York Times,2020-04-13T18:48:13+0000
363,"Joseph Migliucci, Fixture at Storied Bronx Restaurant, Dies at 81",The New York Times,2020-04-14T20:36:34+0000
364,"Yes, Even Introverts Can Be Lonely Right Now",The New York Times,2020-04-17T01:35:29+0000
365,"Richard Passman, Space-Age Engineer Who Kept His Secrets, Dies at 94",The New York Times,2020-04-16T15:16:50+0000
366,Art Recreation Is the Only Good Instagram Challenge,The New York Times,2020-04-16T13:00:12+0000
367,"Tiny Love Stories: ‘Alone in My Room, Crying, Eating Cake’",The New York Times,2020-04-14T19:00:10+0000
368,Foreign Doctors Could Help Fight Coronavirus. But U.S. Blocks Many.,The New York Times,2020-04-13T09:00:22+0000
369,"New York Streets Are Nearly Empty, but Speeding Tickets Have Doubled",The New York Times,2020-04-16T09:00:16+0000
370,Ultra-Orthodox Enclave in Israel Opens to Outsiders to Fight a Virus,The New York Times,2020-04-15T18:09:23+0000
371,Trump’s Brain: A Guided Tour,The New York Times,2020-04-16T09:00:13+0000
372,"With Broad, Random Tests for Antibodies, Germany Seeks Path Out of Lockdown",The New York Times,2020-04-18T16:02:00+0000
373,"​In South Korea Vote, ​Virus Delivers Landslide Win to Governing Party",The New York Times,2020-04-15T23:25:48+0000
374,"For the Foreseeable Future, U.K. Parliament May Meet in Cyberspace",The New York Times,2020-04-15T16:52:21+0000
375,Comic Creators Unite to Benefit Stores,The New York Times,2020-04-14T13:30:07+0000
376,Companies Behaving Badly,The New York Times,2020-04-17T17:00:41+0000
377,The Story Our Cellphones Tell About the Coronavirus,The New York Times,2020-04-17T18:00:06+0000
378,Most Libraries Are Closed. Some Librarians Still Have to Go In.,The New York Times,2020-04-14T19:13:55+0000
379,"Nearly 2,000 Dead as Coronavirus Ravages Nursing Homes in N.Y. Region",The New York Times,2020-04-11T09:00:22+0000
380,The Big Deal to Cut Oil Production May Not Be Big Enough,The New York Times,2020-04-13T20:34:34+0000
381,Is Britain Undercounting the Human and Economic Toll of Coronavirus?,The New York Times,2020-04-14T20:58:04+0000
382,Now Arriving at La Guardia Airport: One Passenger,The New York Times,2020-04-15T16:43:28+0000
383,"Nearly 2,000 Dead as Coronavirus Ravages Nursing Homes in N.Y. Region",The New York Times,2020-04-11T09:00:22+0000
384,Single or a Single Parent? Here’s How to Prepare for the Coronavirus,The New York Times,2020-04-15T15:17:41+0000
385,The ‘Red Dawn’ Emails: 8 Key Exchanges on the Faltering Response to the Coronavirus,The New York Times,2020-04-11T23:13:34+0000
386,"Why California’s Community Health Clinics Are Vital, but Hurting",The New York Times,2020-04-13T13:01:21+0000
387,Coronavirus in N.Y.C.: Latest Updates,The New York Times,2020-04-17T09:29:53+0000
388,What It’s Like to Run a Rural State During a Pandemic,The New York Times,2020-04-10T09:00:17+0000
389,A Return for Baseball Would Require a New Debate,The New York Times,2020-04-18T13:00:06+0000
390,A Return for Baseball Would Require a New Debate,The New York Times,2020-04-18T13:00:06+0000
391,"Nursing Home Residents, Families and Workers: How is the Coronavirus Crisis Affecting You?",The New York Times,2020-04-11T22:39:43+0000
392,"Knocked Off Track by Coronavirus, Census Announces Delay in 2020 Count",The New York Times,2020-04-13T21:59:59+0000
393,"Florida Inmate Released Amid Pandemic Killed Someone the Next Day, Officials Say",The New York Times,2020-04-15T23:27:30+0000
394,An On-the-Nose Easter Bunny,The New York Times,2020-04-06T23:39:47+0000
395,"For Mark Meadows, Transition From Trump Confidant to Chief of Staff Is a Hard One",The New York Times,2020-04-16T19:18:14+0000
396,Von Miller Is Second Active N.F.L. Player to Reveal He Has Coronavirus,The New York Times,2020-04-16T15:15:30+0000
397,China Raises Coronavirus Death Toll by 50% in Wuhan,The New York Times,2020-04-17T12:49:43+0000
398,Virus Is Costing N.Y.C. Billions,The New York Times,2020-04-15T11:07:18+0000
399,The Virus Changed the Way We Internet,The New York Times,2020-04-07T09:00:02+0000
400,Cuomo Extends Coronavirus Shutdown Order to May 15,The New York Times,2020-04-16T11:08:34+0000
401,Football Without Fans Is Nothing. Until It’s Everything.,The New York Times,2020-04-17T20:00:08+0000
402,Why a Drop in Domestic Violence Reports Might Not Be a Good Sign,The New York Times,2020-04-17T09:00:13+0000
403,Even Google and Facebook May Face an Ad Slump,The New York Times,2020-04-14T17:02:53+0000
404,How a Bakery Survives the Pandemic Apocalypse,The New York Times,2020-04-19T23:00:06+0000
405,You Can’t Visit the Museum. But Your Robot Can.,The New York Times,2020-04-15T10:12:47+0000
406,"Lee Konitz, Jazz Saxophonist Who Blazed His Own Trail, Dies at 92",The New York Times,2020-04-16T14:02:08+0000
407,‘You Have to Disobey’: Protesters Gather to Defy Stay-at-Home Orders,The New York Times,2020-04-16T09:00:16+0000
408,Trump Has Begun His Corona Campaign. We Don’t Have to Play Along.,The New York Times,2020-04-19T04:07:54+0000
409,Economists Aren’t the Ones Pushing to Reopen the Economy,The New York Times,2020-04-14T17:59:22+0000
410,House Democrats Back Changing Rules to Allow Remote Voting During Pandemic,The New York Times,2020-04-16T23:18:19+0000
411,Trump Stops U.S. Funding of W.H.O.; U.K. Coronavirus Deaths May Be Higher Than Official Toll,The New York Times,2020-04-14T04:05:25+0000
412,Coronavirus in N.Y.C.: Latest Updates,The New York Times,2020-04-16T09:20:25+0000
413,Drone Footage Shows Digging of Mass Graves in New York City,Reuters,2020-04-10T17:44:03+0000
414,Anxious? Yes. But Not About My Son’s Wedding.,The New York Times,2020-04-18T09:00:10+0000
415,"Shut by Virus, Met Opera Announces Starry ‘At Home’ Concert",The New York Times,2020-04-13T20:00:06+0000
416,Neighbors Not Practicing Social Distancing? Here’s What to Do,The New York Times,2020-04-17T17:50:45+0000
417,What Day Is It? You’re Not the Only One Asking,The New York Times,2020-04-14T11:00:05+0000
418,Doctors Press F.D.A. to Let More Gay Men Donate Blood,The New York Times,2020-04-16T21:06:15+0000
419,What California Is Doing to Prepare for Elections During the Pandemic,The New York Times,2020-04-10T12:59:24+0000
420,What California Is Doing to Prepare for Elections During the Pandemic,The New York Times,2020-04-10T12:59:24+0000
421,Reese Witherspoon’s Fashion Line Offered Free Dresses to Teachers. They Didn’t Mean Every Teacher.,The New York Times,2020-04-15T09:00:29+0000
